temperature,humidity,wind_speed,rainfall,time_of_day,crop_type,disease_type,label
30.3,93.7,12.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
35.9,74.9,10.0,1.8,Night,Tomato,Septoria leaf spot,Bad
31.6,68.3,13.0,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
19.2,88.7,11.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
31.8,56.4,13.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
29.9,74.5,13.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
35.6,65.1,10.3,3.6,Afternoon,Tomato,Septoria leaf spot,Bad
35.9,32.6,6.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
24.3,64.3,10.8,3.7,Night,Tomato,Septoria leaf spot,Bad
31.1,82.6,11.1,1.9,Night,Tomato,Septoria leaf spot,Bad
36.1,51.4,7.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
27.6,55.2,12.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.0,41.3,14.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
35.3,49.7,9.0,3.4,Afternoon,Tomato,Septoria leaf spot,Bad
31.9,56.1,6.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.2,94.5,6.2,2.4,Night,Tomato,Septoria leaf spot,Bad
33.1,47.0,11.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
19.9,50.7,7.7,3.3,Night,Tomato,Septoria leaf spot,Bad
31.1,92.0,10.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
26.3,88.4,12.0,1.0,Afternoon,Tomato,Septoria leaf spot,Bad
32.3,37.8,6.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
25.6,69.4,7.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.6,39.7,11.3,0.0,Night,Tomato,Septoria leaf spot,Bad
33.4,62.8,12.1,0.0,Night,Tomato,Septoria leaf spot,Bad
26.3,40.6,13.4,2.6,Afternoon,Tomato,Septoria leaf spot,Bad
30.7,35.8,8.6,0.0,Night,Tomato,Septoria leaf spot,Bad
20.6,72.8,12.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
39.9,86.7,11.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
32.5,35.1,14.4,1.7,Afternoon,Tomato,Septoria leaf spot,Bad
31.4,90.9,9.3,2.5,Afternoon,Tomato,Septoria leaf spot,Bad
26.0,62.7,7.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
30.8,87.6,13.7,0.0,Night,Tomato,Septoria leaf spot,Bad
39.4,59.7,8.5,0.6,Night,Tomato,Septoria leaf spot,Bad
39.6,46.0,14.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
19.8,60.4,7.6,0.0,Night,Tomato,Septoria leaf spot,Bad
26.4,45.5,14.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
21.3,94.7,7.0,0.7,Night,Tomato,Septoria leaf spot,Bad
31.9,93.0,13.1,3.4,Afternoon,Tomato,Septoria leaf spot,Bad
39.8,33.9,7.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
31.3,51.2,12.8,3.3,Afternoon,Tomato,Septoria leaf spot,Bad
18.1,77.3,9.7,1.0,Night,Tomato,Septoria leaf spot,Bad
37.0,45.3,12.1,0.0,Night,Tomato,Septoria leaf spot,Bad
30.2,65.1,13.6,0.0,Night,Tomato,Septoria leaf spot,Bad
34.2,72.1,7.5,0.0,Night,Tomato,Septoria leaf spot,Bad
29.6,33.6,13.6,0.0,Night,Tomato,Septoria leaf spot,Bad
35.0,73.8,12.7,0.7,Night,Tomato,Septoria leaf spot,Bad
19.1,50.0,8.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
28.6,44.0,5.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
25.9,36.1,14.4,0.0,Night,Tomato,Septoria leaf spot,Bad
27.5,86.8,12.2,0.0,Night,Tomato,Septoria leaf spot,Bad
34.7,92.0,10.9,0.0,Night,Tomato,Septoria leaf spot,Bad
31.5,72.8,6.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
20.8,67.6,6.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
39.7,32.4,13.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.2,56.4,12.1,3.7,Night,Tomato,Septoria leaf spot,Bad
26.5,32.9,12.5,4.1,Afternoon,Tomato,Septoria leaf spot,Bad
29.8,79.5,6.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
34.7,37.4,7.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
24.7,61.3,5.3,0.0,Night,Tomato,Septoria leaf spot,Bad
27.8,59.8,13.6,0.0,Night,Tomato,Septoria leaf spot,Bad
24.5,79.0,14.4,3.1,Night,Tomato,Septoria leaf spot,Bad
32.3,84.3,9.4,0.0,Night,Tomato,Septoria leaf spot,Bad
35.6,73.6,13.5,0.0,Night,Tomato,Septoria leaf spot,Bad
35.7,36.6,11.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
19.1,40.0,9.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
34.1,92.1,13.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
28.2,78.8,8.0,0.0,Night,Tomato,Septoria leaf spot,Bad
39.4,63.0,9.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
27.9,57.6,6.4,0.0,Night,Tomato,Septoria leaf spot,Bad
19.9,46.0,10.9,1.7,Night,Tomato,Septoria leaf spot,Bad
32.0,31.7,7.8,0.3,Night,Tomato,Septoria leaf spot,Bad
34.2,52.1,7.6,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
32.9,55.0,5.0,0.1,Afternoon,Tomato,Septoria leaf spot,Bad
39.0,78.1,6.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.6,88.7,7.3,0.0,Night,Tomato,Septoria leaf spot,Bad
30.4,42.3,7.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
38.3,62.4,11.8,0.0,Night,Tomato,Septoria leaf spot,Bad
38.0,75.4,12.2,3.6,Afternoon,Tomato,Septoria leaf spot,Bad
21.2,83.7,11.3,0.0,Night,Tomato,Septoria leaf spot,Bad
39.8,84.4,9.0,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.9,43.2,7.7,0.0,Night,Tomato,Septoria leaf spot,Bad
39.3,76.0,14.0,0.0,Night,Tomato,Septoria leaf spot,Bad
37.2,65.0,8.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
18.3,66.4,6.8,0.0,Night,Tomato,Septoria leaf spot,Bad
19.7,56.7,10.0,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.6,74.7,9.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
25.9,51.4,14.7,4.4,Afternoon,Tomato,Septoria leaf spot,Bad
27.6,84.2,13.2,0.0,Night,Tomato,Septoria leaf spot,Bad
33.0,44.5,9.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
37.4,43.0,14.9,0.7,Afternoon,Tomato,Septoria leaf spot,Bad
21.8,59.9,7.7,2.0,Afternoon,Tomato,Septoria leaf spot,Bad
33.9,73.4,9.6,0.0,Night,Tomato,Septoria leaf spot,Bad
39.1,58.9,8.6,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
32.2,71.3,7.3,0.0,Night,Tomato,Septoria leaf spot,Bad
27.3,83.1,6.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
18.9,56.3,8.7,0.0,Night,Tomato,Septoria leaf spot,Bad
26.5,53.2,11.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.1,89.8,14.7,3.3,Night,Tomato,Septoria leaf spot,Bad
37.4,81.7,10.6,4.0,Afternoon,Tomato,Septoria leaf spot,Bad
27.3,76.7,9.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
37.5,80.5,11.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.5,47.2,12.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
25.7,69.1,9.0,0.0,Night,Tomato,Septoria leaf spot,Bad
18.1,51.3,13.6,0.0,Night,Tomato,Septoria leaf spot,Bad
27.6,75.4,11.2,4.0,Night,Tomato,Septoria leaf spot,Bad
20.7,88.5,5.7,0.0,Night,Tomato,Septoria leaf spot,Bad
33.2,56.6,8.5,0.0,Night,Tomato,Septoria leaf spot,Bad
37.3,45.5,11.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
31.9,85.7,10.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
34.6,63.9,7.3,0.0,Night,Tomato,Septoria leaf spot,Bad
25.5,33.8,11.9,3.0,Night,Tomato,Septoria leaf spot,Bad
20.8,42.0,6.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
26.5,84.2,14.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
38.6,76.6,7.6,3.4,Afternoon,Tomato,Septoria leaf spot,Bad
26.0,54.8,10.0,0.0,Night,Tomato,Septoria leaf spot,Bad
30.6,36.4,12.1,3.8,Afternoon,Tomato,Septoria leaf spot,Bad
19.8,85.9,6.7,1.0,Night,Tomato,Septoria leaf spot,Bad
39.6,71.3,11.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.2,46.0,6.4,0.0,Night,Tomato,Septoria leaf spot,Bad
25.9,87.5,10.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
34.2,80.9,9.4,0.0,Night,Tomato,Septoria leaf spot,Bad
22.1,43.0,8.3,4.6,Afternoon,Tomato,Septoria leaf spot,Bad
35.5,83.5,11.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
18.8,70.8,14.7,2.2,Night,Tomato,Septoria leaf spot,Bad
39.8,60.7,6.9,1.2,Afternoon,Tomato,Septoria leaf spot,Bad
35.9,68.7,8.6,0.9,Night,Tomato,Septoria leaf spot,Bad
21.4,90.9,7.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.6,90.4,8.3,0.0,Night,Tomato,Septoria leaf spot,Bad
28.3,66.3,13.0,0.0,Night,Tomato,Septoria leaf spot,Bad
36.9,75.8,10.0,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
32.5,52.7,7.3,3.4,Afternoon,Tomato,Septoria leaf spot,Bad
39.5,41.3,13.0,0.0,Night,Tomato,Septoria leaf spot,Bad
32.2,36.4,8.2,0.9,Afternoon,Tomato,Septoria leaf spot,Bad
30.7,67.4,9.8,1.6,Afternoon,Tomato,Septoria leaf spot,Bad
25.6,46.9,13.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
32.6,54.0,7.1,0.0,Night,Tomato,Septoria leaf spot,Bad
22.9,54.9,10.2,3.8,Afternoon,Tomato,Septoria leaf spot,Bad
27.0,62.9,9.0,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
35.1,38.3,7.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
34.1,80.3,13.8,0.0,Night,Tomato,Septoria leaf spot,Bad
39.1,32.4,9.3,0.0,Night,Tomato,Septoria leaf spot,Bad
29.8,73.6,12.0,0.0,Night,Tomato,Septoria leaf spot,Bad
30.5,93.5,7.3,0.0,Night,Tomato,Septoria leaf spot,Bad
37.9,53.8,10.3,0.0,Night,Tomato,Septoria leaf spot,Bad
31.9,37.1,14.4,0.0,Night,Tomato,Septoria leaf spot,Bad
25.8,50.3,7.3,0.0,Night,Tomato,Septoria leaf spot,Bad
36.9,88.6,12.3,0.0,Night,Tomato,Septoria leaf spot,Bad
25.9,45.6,13.7,0.0,Night,Tomato,Septoria leaf spot,Bad
26.4,58.5,12.1,0.0,Night,Tomato,Septoria leaf spot,Bad
24.0,84.2,8.3,0.0,Night,Tomato,Septoria leaf spot,Bad
39.0,30.6,14.2,0.0,Night,Tomato,Septoria leaf spot,Bad
20.4,33.6,9.8,2.0,Night,Tomato,Septoria leaf spot,Bad
38.8,83.8,11.6,0.0,Night,Tomato,Septoria leaf spot,Bad
20.2,49.7,14.9,0.0,Night,Tomato,Septoria leaf spot,Bad
34.6,76.6,9.7,2.0,Night,Tomato,Septoria leaf spot,Bad
39.6,42.1,6.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
39.1,81.8,14.6,4.6,Afternoon,Tomato,Septoria leaf spot,Bad
24.6,88.9,7.1,4.6,Night,Tomato,Septoria leaf spot,Bad
21.9,79.7,10.3,3.8,Afternoon,Tomato,Septoria leaf spot,Bad
39.1,40.4,13.8,0.0,Night,Tomato,Septoria leaf spot,Bad
19.1,58.6,8.8,0.0,Night,Tomato,Septoria leaf spot,Bad
35.4,88.4,14.6,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.3,88.6,9.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
24.0,68.2,12.2,0.3,Afternoon,Tomato,Septoria leaf spot,Bad
33.2,63.6,13.5,0.0,Night,Tomato,Septoria leaf spot,Bad
23.0,84.2,7.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
18.6,89.3,7.1,3.6,Night,Tomato,Septoria leaf spot,Bad
35.0,44.5,14.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
33.4,72.4,13.8,1.8,Night,Tomato,Septoria leaf spot,Bad
24.3,66.6,9.8,2.4,Afternoon,Tomato,Septoria leaf spot,Bad
37.8,49.8,7.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.9,71.1,12.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.4,58.0,6.6,0.0,Night,Tomato,Septoria leaf spot,Bad
32.1,90.7,11.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
24.1,49.6,12.2,0.0,Night,Tomato,Septoria leaf spot,Bad
23.5,55.2,10.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
34.1,55.6,6.5,0.0,Night,Tomato,Septoria leaf spot,Bad
21.2,92.5,7.6,0.0,Night,Tomato,Septoria leaf spot,Bad
31.7,91.2,9.0,0.0,Night,Tomato,Septoria leaf spot,Bad
33.8,85.5,5.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.0,78.0,12.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
21.1,66.3,14.4,2.8,Night,Tomato,Septoria leaf spot,Bad
27.6,43.6,8.9,1.3,Afternoon,Tomato,Septoria leaf spot,Bad
33.8,90.3,9.7,3.4,Night,Tomato,Septoria leaf spot,Bad
37.3,92.1,13.7,4.1,Night,Tomato,Septoria leaf spot,Bad
28.0,77.8,14.3,0.0,Night,Tomato,Septoria leaf spot,Bad
20.5,47.6,12.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
26.5,67.3,11.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
18.2,87.5,11.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
30.2,40.0,9.6,3.9,Night,Tomato,Septoria leaf spot,Bad
37.4,44.2,8.7,1.8,Night,Tomato,Septoria leaf spot,Bad
35.0,44.4,13.7,0.9,Afternoon,Tomato,Septoria leaf spot,Bad
18.8,52.3,5.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
19.5,54.4,6.9,1.2,Afternoon,Tomato,Septoria leaf spot,Bad
26.7,89.4,6.6,0.4,Afternoon,Tomato,Septoria leaf spot,Bad
22.6,68.6,7.5,0.5,Night,Tomato,Septoria leaf spot,Bad
33.1,63.2,8.0,0.0,Night,Tomato,Septoria leaf spot,Bad
33.0,73.0,7.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
22.4,33.9,5.3,3.4,Night,Tomato,Septoria leaf spot,Bad
39.8,90.1,14.3,2.5,Afternoon,Tomato,Septoria leaf spot,Bad
34.4,53.7,11.3,1.6,Night,Tomato,Septoria leaf spot,Bad
28.7,60.3,12.1,0.0,Night,Tomato,Septoria leaf spot,Bad
29.2,36.2,12.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
18.8,91.5,12.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
30.5,81.6,6.9,4.9,Night,Tomato,Septoria leaf spot,Bad
30.5,81.1,14.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
28.5,85.4,9.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
22.6,46.2,8.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.8,93.9,7.9,0.0,Night,Tomato,Septoria leaf spot,Bad
37.2,58.4,10.5,2.4,Afternoon,Tomato,Septoria leaf spot,Bad
19.1,69.3,6.0,0.0,Night,Tomato,Septoria leaf spot,Bad
29.0,38.7,7.9,0.0,Night,Tomato,Septoria leaf spot,Bad
21.1,77.5,7.5,3.0,Afternoon,Tomato,Septoria leaf spot,Bad
24.3,85.0,14.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
38.4,42.1,12.5,0.0,Night,Tomato,Septoria leaf spot,Bad
35.5,69.7,13.6,3.0,Night,Tomato,Septoria leaf spot,Bad
32.7,78.4,6.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
37.2,45.9,9.1,0.9,Afternoon,Tomato,Septoria leaf spot,Bad
28.0,35.0,14.6,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
21.7,73.3,9.0,0.0,Night,Tomato,Septoria leaf spot,Bad
27.0,50.6,7.0,3.0,Afternoon,Tomato,Septoria leaf spot,Bad
24.8,33.3,9.8,4.7,Night,Tomato,Septoria leaf spot,Bad
18.9,76.7,14.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
33.5,50.8,7.8,0.0,Night,Tomato,Septoria leaf spot,Bad
33.8,88.1,9.5,0.0,Night,Tomato,Septoria leaf spot,Bad
33.6,42.0,13.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
35.6,91.1,7.8,0.0,Night,Tomato,Septoria leaf spot,Bad
25.0,78.1,10.8,0.0,Night,Tomato,Septoria leaf spot,Bad
25.6,56.1,14.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
26.1,80.5,8.8,0.0,Night,Tomato,Septoria leaf spot,Bad
23.9,44.0,10.2,0.0,Night,Tomato,Septoria leaf spot,Bad
29.6,84.7,10.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
20.8,46.3,6.1,1.2,Afternoon,Tomato,Septoria leaf spot,Bad
30.7,69.0,14.2,0.0,Night,Tomato,Septoria leaf spot,Bad
37.1,65.2,10.7,0.0,Night,Tomato,Septoria leaf spot,Bad
34.8,31.7,14.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
21.9,91.3,9.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
38.2,34.1,11.5,0.0,Night,Tomato,Septoria leaf spot,Bad
23.9,87.2,9.4,0.0,Night,Tomato,Septoria leaf spot,Bad
28.6,42.7,13.4,0.0,Night,Tomato,Septoria leaf spot,Bad
27.7,51.2,11.0,3.7,Night,Tomato,Septoria leaf spot,Bad
21.4,37.9,12.2,0.0,Night,Tomato,Septoria leaf spot,Bad
35.0,31.3,9.7,1.0,Night,Tomato,Septoria leaf spot,Bad
23.3,90.7,13.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.6,66.3,12.2,0.0,Night,Tomato,Septoria leaf spot,Bad
19.3,72.0,10.5,0.0,Night,Tomato,Septoria leaf spot,Bad
29.5,59.6,11.9,2.8,Night,Tomato,Septoria leaf spot,Bad
23.4,32.1,11.2,5.0,Night,Tomato,Septoria leaf spot,Bad
38.5,71.2,5.2,0.0,Night,Tomato,Septoria leaf spot,Bad
38.8,88.4,8.7,0.0,Night,Tomato,Septoria leaf spot,Bad
25.6,35.9,6.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
35.7,31.2,12.5,3.4,Night,Tomato,Septoria leaf spot,Bad
24.2,37.4,13.6,0.0,Night,Tomato,Septoria leaf spot,Bad
27.7,50.5,11.9,1.2,Afternoon,Tomato,Septoria leaf spot,Bad
35.7,87.9,10.0,0.0,Night,Tomato,Septoria leaf spot,Bad
22.1,39.9,14.2,2.5,Afternoon,Tomato,Septoria leaf spot,Bad
28.5,61.6,6.7,5.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.9,86.3,13.7,0.5,Afternoon,Tomato,Septoria leaf spot,Bad
37.9,59.0,10.4,0.0,Night,Tomato,Septoria leaf spot,Bad
32.2,82.4,12.3,3.8,Night,Tomato,Septoria leaf spot,Bad
20.9,44.6,10.6,1.5,Afternoon,Tomato,Septoria leaf spot,Bad
32.7,33.5,11.9,0.0,Night,Tomato,Septoria leaf spot,Bad
28.8,49.3,5.7,4.7,Night,Tomato,Septoria leaf spot,Bad
24.6,50.7,14.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
27.1,71.4,10.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
26.3,75.2,13.2,0.0,Night,Tomato,Septoria leaf spot,Bad
23.9,89.0,14.8,0.7,Night,Tomato,Septoria leaf spot,Bad
22.8,58.2,6.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
34.4,53.8,12.9,0.0,Night,Tomato,Septoria leaf spot,Bad
37.4,61.3,5.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
39.2,94.1,9.1,0.0,Night,Tomato,Septoria leaf spot,Bad
29.4,39.4,14.6,0.7,Night,Tomato,Septoria leaf spot,Bad
23.3,54.4,14.2,0.3,Afternoon,Tomato,Septoria leaf spot,Bad
33.2,61.9,6.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
38.1,40.6,14.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
39.8,58.9,14.6,0.0,Night,Tomato,Septoria leaf spot,Bad
39.9,53.1,8.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.7,35.3,8.3,0.0,Night,Tomato,Septoria leaf spot,Bad
30.7,85.9,8.0,0.0,Night,Tomato,Septoria leaf spot,Bad
30.6,90.0,5.7,0.0,Night,Tomato,Septoria leaf spot,Bad
35.5,94.5,11.1,0.0,Night,Tomato,Septoria leaf spot,Bad
23.9,69.8,13.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
21.5,57.2,11.9,0.0,Night,Tomato,Septoria leaf spot,Bad
35.1,90.1,11.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
35.5,77.3,12.3,0.0,Night,Tomato,Septoria leaf spot,Bad
26.3,85.0,14.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.0,42.0,5.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
31.7,47.5,11.6,2.4,Night,Tomato,Septoria leaf spot,Bad
26.8,40.3,9.6,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
19.7,32.0,8.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
27.7,71.8,6.3,0.0,Night,Tomato,Septoria leaf spot,Bad
38.0,91.8,13.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
25.4,80.9,8.6,3.6,Night,Tomato,Septoria leaf spot,Bad
37.4,66.1,8.2,0.8,Night,Tomato,Septoria leaf spot,Bad
27.5,64.6,13.0,4.8,Afternoon,Tomato,Septoria leaf spot,Bad
27.1,91.3,8.0,3.1,Afternoon,Tomato,Septoria leaf spot,Bad
31.4,71.6,10.2,0.9,Afternoon,Tomato,Septoria leaf spot,Bad
26.1,31.4,7.8,0.0,Night,Tomato,Septoria leaf spot,Bad
24.9,48.6,14.2,4.1,Night,Tomato,Septoria leaf spot,Bad
25.5,86.6,7.6,0.0,Night,Tomato,Septoria leaf spot,Bad
24.2,70.4,8.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
18.7,46.9,9.5,0.0,Night,Tomato,Septoria leaf spot,Bad
21.2,63.1,9.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
39.3,46.1,12.2,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
24.6,49.1,6.1,0.0,Night,Tomato,Septoria leaf spot,Bad
38.9,56.9,14.9,0.0,Night,Tomato,Septoria leaf spot,Bad
35.4,62.0,9.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
21.9,35.0,5.7,2.7,Afternoon,Tomato,Septoria leaf spot,Bad
20.0,89.8,11.5,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
34.4,66.8,10.0,0.9,Night,Tomato,Septoria leaf spot,Bad
25.9,38.3,14.6,0.0,Night,Tomato,Septoria leaf spot,Bad
26.9,73.0,12.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
30.6,40.7,5.7,1.2,Afternoon,Tomato,Septoria leaf spot,Bad
19.0,47.3,12.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
38.4,48.1,10.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
25.4,48.9,6.7,4.6,Night,Tomato,Septoria leaf spot,Bad
40.0,53.2,7.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
36.1,74.3,10.7,3.2,Afternoon,Tomato,Septoria leaf spot,Bad
36.3,38.3,13.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
22.6,80.4,6.7,1.8,Afternoon,Tomato,Septoria leaf spot,Bad
36.0,40.8,8.2,0.0,Night,Tomato,Septoria leaf spot,Bad
35.9,93.9,14.2,0.0,Night,Tomato,Septoria leaf spot,Bad
37.2,40.9,13.4,0.0,Night,Tomato,Septoria leaf spot,Bad
26.9,71.5,5.6,2.7,Night,Tomato,Septoria leaf spot,Bad
34.9,58.2,7.7,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
21.7,31.4,6.2,0.0,Night,Tomato,Septoria leaf spot,Bad
32.5,66.7,9.9,1.3,Night,Tomato,Septoria leaf spot,Bad
20.5,90.6,12.4,1.6,Night,Tomato,Septoria leaf spot,Bad
29.6,63.5,12.1,4.9,Night,Tomato,Septoria leaf spot,Bad
25.4,58.3,5.8,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
27.8,42.6,12.9,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
31.6,40.7,10.6,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
35.9,76.2,14.4,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
24.0,73.9,11.6,0.0,Night,Tomato,Septoria leaf spot,Bad
32.8,34.6,9.2,3.1,Night,Tomato,Septoria leaf spot,Bad
25.3,87.0,9.9,4.5,Afternoon,Tomato,Septoria leaf spot,Bad
23.4,41.4,9.8,1.2,Night,Tomato,Septoria leaf spot,Bad
27.0,64.6,5.7,1.3,Afternoon,Tomato,Septoria leaf spot,Bad
22.6,86.3,13.9,4.2,Afternoon,Tomato,Septoria leaf spot,Bad
18.5,36.7,8.0,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.5,40.0,9.4,0.0,Night,Tomato,Septoria leaf spot,Bad
35.7,94.8,12.5,0.0,Night,Tomato,Septoria leaf spot,Bad
23.9,67.5,9.0,0.0,Night,Tomato,Septoria leaf spot,Bad
36.2,36.5,12.6,0.0,Night,Tomato,Septoria leaf spot,Bad
32.4,88.5,6.1,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
31.6,37.8,6.8,0.0,Night,Tomato,Septoria leaf spot,Bad
21.8,76.5,6.4,1.0,Night,Tomato,Septoria leaf spot,Bad
27.0,54.5,10.7,0.0,Night,Tomato,Septoria leaf spot,Bad
35.0,34.0,6.4,0.3,Night,Tomato,Septoria leaf spot,Bad
27.1,67.9,14.3,0.0,Afternoon,Tomato,Septoria leaf spot,Bad
23.4,90.7,6.7,2.1,Night,Tomato,Septoria leaf spot,Bad
20.5,88.5,14.2,0.0,Night,Tomato,Septoria leaf spot,Bad
29.3,63.7,9.4,3.9,Afternoon,Tomato,Septoria leaf spot,Bad
